Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
ALFA Hotel,Berlin,German,English(Romanian),"Schöne Zimmer, tolles Personal und eine unschlagbare Lage",Das Frühstück könnte ein wenig mehr Auswahl bieten,7,POS
ALFA Hotel,Berlin,German,English(Chinese),"Das ALFA Hotel hat eine fabelhafte Lage, direkt im Herzen von Berlin. Das Personal war sehr zuvorkommend und hilfsbereit. Die Zimmer waren immer sauber und das Frühstück war lecker mit einer großen Auswahl an Speisen.","Das WLAN-Signal war in meinem Raum schwach und ich hatte Probleme, eine stabile Verbindung herzustellen. Ein weiterer Nachteil war die Lärmbelästigung, die jedoch vor allem auf die zentrale Lage des Hotels zurückzuführen ist.",8,POS
ALFA Hotel,Berlin,German,English(Italian),"Der Empfang war sehr herzlich, das Essen ist ausgezeichnet und die Zimmer sind blitzsauber. Die Hotel-Einrichtung hat Flair und ist sehr modern.",Es gibt keine nennenswerten Nachteile.,9,POS
ALFA Hotel,Berlin,German,English(Spanish),"Das ALFA Hotel in Berlin bietet ein hervorragendes Preis-Leistungs-Verhältnis. Die Zimmer sind sauber und gut ausgestattet. Die Lage ist genial und ideal, um Berlin zu erkunden. Es liegt in der Nähe vieler Sehenswürdigkeiten und der öffentliche Verkehr ist leicht zugänglich.",Es gab absolut nichts zu bemängeln.,9,POS
ALFA Hotel,Berlin,German,English(Korean),Das Hotel ist leicht zu finden und die Anbindung an den öffentlichen Nahverkehr ist gut.,Die Instandhaltung der Zimmer lässt zu wünschen übrig. Die Armaturen im Badezimmer sind bereits sehr alt und die Sauberkeit lässt ebenfalls zu wünschen übrig. Das Personal war nicht besonders freundlich und die Abreise wurde nicht reibungslos abgewickelt. Auch das Frühstück war nicht besonders vielfältig. Insgesamt war der Aufenthalt enttäuschend.,2,NEG
ALFA Hotel,Berlin,German,Korean,"Die Lage des Hotels ist gut, nahe an der U-Bahn-Station gelegen. Auch die Rezeption ist 24 Stunden besetzt.","Das Hotel wurde offenbar seit den 70er Jahren nicht renoviert, die Einrichtung ist alt und abgenutzt. Die Sauberkeit lässt zu wünschen übrig und auch das Personal war eher unfreundlich. Die Betten waren unbequem und das Bad war ebenfalls in schlechtem Zustand. Zudem war die WLAN-Verbindung schlecht und nicht konstant.",4,NEG
ALFA Hotel,Berlin,German,French,Die zentrale Lage vom ALFA Hotel ist ideal für die Berlin Erkundung.,"Das Hotelzimmer war eher klein und die Einrichtung veraltet. Die Sauberkeit ließ auch zu wünschen übrig. Es gab auch Probleme mit der Heizung, es war sehr kalt im Zimmer und trotz Nachfrage wurde nichts daran geändert.",4,NEG
ALFA Hotel,Berlin,German,Turkish,Die Nähe zu den öffentlichen Verkehrsmitteln.,"Die Zimmer sind extrem veraltet und benötigen dringend eine Renovierung. Die Matratze war hart und unbequem. Der Teppich war fleckig und roch unangenehm. Das Badezimmer war schmutzig mit Schimmel in der Dusche und an einigen Stellen abblätternde Farbe. Der Service war auch unterdurchschnittlich, das Personal wirkte überfordert und war nicht besonders freundlich.",3,NEG
ALFA Hotel,Berlin,German,Korean,Das Hotel liegt zentral und verkehrsgünstig. Das Frühstück war in Ordnung.,"Überalterte Ausstattung und etwas lieblos eingerichtete Zimmer. In den Zimmern war es kalt, die Heizung scheint nicht ausreichend zu sein.",3,NEG
ALFA Hotel,Berlin,German,English(Italian),Die zentrale und günstige Lage des ALFA Hotels in Berlin war ansprechend.,"Leider war die Sauberkeit der Zimmer mangelhaft, besonders im Badezimmer. Der Service war ebenfalls enttäuschend, wir haben oft lange auf Hilfe oder Antworten von den Hotelmitarbeitern gewartet. Außerdem war das Frühstücksbuffet sehr begrenzt und nicht besonders schmackhaft.",3,NEG
ALFA Hotel,Berlin,German,Romanian,Die Lage des Hotels ist ausgezeichnet,Der Service war enttäuschend und das Zimmer war nicht sauber genug,4,NEG
ALFA Hotel,Berlin,German,English(Turkish),Die Lage des ALFA Hotels in Berlin ist sehr zentral.,"Der Service war leider nicht gut. Unfreundliches Personal, nicht besonders saubere Zimmer und das Frühstück war auch nicht besonders ansprechend. Es war einfach insgesamt kein angenehmer Aufenthalt.",4,NEG
Antique Hostel,Bucharest,German,English(Turkish),"Antique Hostel war eine gute Erfahrung. Es war sauber, die Mitarbeiter waren freundlich und die Lage war zentral und bequem.",Die Zimmer waren auf der kleineren Seite und könnten etwas mehr Stauraum vertragen.,8,POS
Antique Hostel,Bucharest,German,Italian,"Die Lage des Antique Hostels mitten in der Altstadt von Bucharest ist unschlagbar. Die Mitarbeiter waren rund um die Uhr sehr hilfsbereit und freundlich, haben bei der Organisation von Ausflügen geholfen und gute Tipps für Restaurants und Sehenswürdigkeiten gegeben. Das Zimmer war sauber und die Betten bequem.","Die Ausstattung ist ein wenig veraltet, aber das trägt zum Charme des Hostels bei.",8,POS
Antique Hostel,Bucharest,German,Romanian,Das Antique Hostel liegt direkt im Zentrum von Bukarest. Das Personal ist freundlich und hilfsbereit. Die Zimmer sind sauber und gemütlich.,"Es kann ein bisschen laut werden, wegen der Lage im Zentrum. Aber das ist zu erwarten.",8,POS
Antique Hostel,Bucharest,German,German,"Das Antique Hostel hält, was es verspricht: es hat einen tollen altmodischen Charme und liegt zentral in Bukarest. Das Personal war sehr hilfsbereit und immer freundlich. Die Zimmer waren sauber und die Betten bequem.","Es gibt leider nur ein Badezimmer pro Etage, was manchmal zu Wartezeiten führen kann. Das Frühstück könnte vielleicht etwas abwechslungsreicher sein.",8,POS
Antique Hostel,Bucharest,German,English(French),"Die Atmosphäre im Antique Hostel ist toll. Das Personal ist super freundlich und hilfsbereit. Sie haben uns bei all unseren Fragen und Anliegen unterstützt. Das Hostel hat eine ausgezeichnete Lage, nur ein paar Gehminuten von vielen Restaurants und Attraktionen entfernt. Die Zimmer sind sauber und gemütlich.",Es gibt wirklich nichts zu bemängeln.,8,POS
Antique Hostel,Bucharest,German,English(Korean),"Das Antique Hostel ist ein Schmuckstück in der Altstadt von Bukarest. Die Zimmer sind sauber und komfortabel, das Personal ist freundlich und hilfsbereit. Die Atmosphäre ist gemütlich und gut, um andere Reisende zu treffen.","Es kann laut werden, da es mitten in der Altstadt liegt. Aber das ist ein kleiner Preis, den man für eine solche zentrale Lage zahlen muss.",8,POS
Antique Hostel,Bucharest,German,English(Russian),Die Lage des Hostels ist gut,"Das Personal war unfreundlich. Die Betten waren unbequem. Es war sehr laut in der Nacht, daher konnte man nicht gut schlafen. Die Sauberkeit ließ zu wünschen übrig. Insgesamt würde ich dieses Hostel nicht weiterempfehlen",2,NEG
Antique Hostel,Bucharest,German,English(German),"Die Lage des Antique Hostels in Bukarest war hervorragend, im Herzen der Altstadt und nahe vielen wichtigen Sehenswürdigkeiten und Restaurants. Das Gebäude selbst hat einen gewissen historischen Charme.","Leider war der Service insgesamt sehr enttäuschend. Die Sauberkeit ließ zu wünschen übrig, sowohl im privaten Zimmer als auch in den öffentlichen Bereichen wie dem Gemeinschaftsbad. Geräusche von der Straße waren auch nachts gut hörbar, was den Schlaf störte, und die Matratzen waren unbequem. Die Küchenbereiche waren kaum ausgestattet und die Gemeinschaftsräume waren ungemütlich und nicht einladend. Es gab auch Probleme mit der Zuverlässigkeit des Wi-Fi-Signals. Insgesamt fühlte die Unterkunft sich nicht gut gepflegt oder verwaltet an, was den Aufenthalt noch unangenehmer machte.",3,NEG
Antique Hostel,Bucharest,German,English(Spanish),"Die Lage des Hotels ist ideal, nah zu den wichtigsten Sehenswürdigkeiten.",Das Hostel hat enttäuscht. Zimmer sind runtergekommen und unbequem. Es war laut und wir fühlten uns nicht sicher. Der Service war nicht zufriedenstellend und die Sauberkeit lies stark zu Wünschen übrig.,2,NEG
Antique Hostel,Bucharest,German,English(Korean),"Die Lage dieser Herberge ist ausgezeichnet. Direkt am alten Stadtkern gelegen, nah an Restaurants und Sehenswürdigkeiten.","Die Qualität der Betten ließ sehr zu wünschen übrig, sie waren unbequem und quietschten. Die Hygiene war auch ein Problem, da das Badezimmer nicht gut gereinigt wurde. Der Lärm in der Nacht von der Straße war problematisch, und der Kundenservice war unterdurchschnittlich.",3,NEG
Antique Hostel,Bucharest,German,English(Turkish),Das Personal war freundlich und hilfsbereit.,"Das Zimmer war sehr dreckig, die Badezimmertür ließ sich nicht schließen und es gab keinen Aufzug, obwohl wir im dritten Stock waren. Zudem war die Nachbarschaft sehr laut.",2,NEG
Antique Hostel,Bucharest,German,English(Russian),"Die Lage ist in Ordnung, in der Nähe der Altstadt gelegen.",Die Ausstattung des Hostels ist veraltet und teilweise beschädigt. Es war nicht besonders sauber und das Personal war unhöflich und nicht hilfsbereit. Die Zimmer sind klein und ungemütlich. Das Preis-Leistungs-Verhältnis ist nicht gegeben. Ich würde das Antique Hostel in Bukarest nicht weiterempfehlen.,2,NEG
Antique Hostel,Bucharest,German,Italian,Die zentrale Lage des Hostels,"Die Sauberkeit ließ zu wünschen übrig, die Betten waren unbequem und das Personal zeigte sich wenig hilfsbereit",3,NEG
Sarroglia Hotel,Bucharest,German,Turkish,"Sarroglia Hotel ist sehr zentral gelegen mit hervorragenden Service. Die Zimmer sind geräumig, modern eingerichtet und sehr sauber. Das Personal ist außerordentlich freundlich und hilfsbereit, und das Frühstück ist ausgezeichnet. Eine echte Empfehlung für jeden Aufenthalt in Bukarest!","Der einzige Nachteil, der mir in den Sinn kommt, ist dass die Zimmertemperaturen manchmal zu warm waren. Aber abgesehen davon, hatte ich einen durch und durch angenehmen Aufenthalt.",9,POS
Sarroglia Hotel,Bucharest,German,French,"Das Sarroglia Hotel in Bukarest ist ein wirklich hervorragendes Hotel. Die Zimmer sind geräumig, sauber und sehr komfortabel. Das Personal war äußerst freundlich und hilfsbereit. Die Lage ist auch sehr günstig, da es in der Nähe vieler Sehenswürdigkeiten und guter Restaurants liegt.","Leider gab es in der Nähe des Hotels einige Baustellen, was manchmal zu Lärm führte. Aber ich verstehe, dass dies außerhalb der Kontrolle des Hotels liegt.",8,POS
Sarroglia Hotel,Bucharest,German,French,"Das Sarroglia Hotel ist ein modernes, stilvoll eingerichtetes Hotel mit sehr komfortablen Zimmern. Die Lage ist zentral, nur wenige Gehminuten von den wichtigsten Sehenswürdigkeiten entfernt. Außerdem wird ein ausgezeichnetes Frühstück serviert und das Personal ist extrem freundlich und hilfsbereit.","Es gab gelegentliche Lärmbelästigungen von der Straße, aber nichts, was den Gesamteindruck beeinträchtigte.",8,POS
Sarroglia Hotel,Bucharest,German,Romanian,"Das Sarroglia Hotel ist ein stilvolles und modernes Hotel mitten in Bukarest. Das Personal war sehr freundlich und hilfsbereit, das Frühstück lecker und das Zimmer sehr komfortabel und sauber. Die Dachterrasse eignet sich perfekt für einen entspannten Abend mit einem Glas Wein und einem herrlichen Blick über die Stadt",,9,POS
Sarroglia Hotel,Bucharest,German,English(German),"Das Sarroglia Hotel ist ein moderner, stilvoller Ort mit einem tollen Design. Die Lage ist ausgezeichnet, in unmittelbarer Nähe zu vielen Sehenswürdigkeiten und dem Stadtzentrum von Bukarest. Das Mitarbeiter sind unglaublich freundlich und hilfsbereit, was zu einer sehr angenehmen Atmosphäre führt. Die Zimmer sind geräumig, sehr sauber und gut ausgestattet. Das Frühstück ist reichhaltig und lecker mit einer guten Auswahl an Essen und Getränken. Zusätzlich gibt es eine Dachterrasse mit herrlichem Blick über die Stadt, was ein besonderes Highlight ist.","Es gab eigentlich nichts zu beanstanden. Wenn ich wirklich etwas suchen muss, wäre es der fehlende Swimmingpool, aber das ist wirklich nur ein kleines Minus!",9,POS
Sarroglia Hotel,Bucharest,German,Italian,Das Sarroglia Hotel hat mich durch und durch begeistert. Die Zimmer sind modern gestaltet und sehr sauber. Die Mitarbeiter sind sehr zuvorkommend und professionell. Besonders hervorzuheben ist auch das leckere Frühstück mit viel Auswahl.,"Es gibt kaum Kritikpunkte, lediglich der Kaffee könnte besser sein.",9,POS
Sarroglia Hotel,Bucharest,German,English(Korean),"Die Lage ist sehr zentral, man kann vieles zu Fuß erreichen.",Das Personal ist sehr unfreundlich und die Zimmer sind schmutzig und schlecht gepflegt. Die Lärmbelästigung durch die Straße ist auch ein großes Problem.,3,NEG
Sarroglia Hotel,Bucharest,German,Russian,"Die Lage des Hotels ist ok, man kann recht einfach ins Zentrum kommen.","Das Frühstück ist leider sehr schlecht, Auswahl und Qualität lassen zu wünschen übrig. Die Zimmer sind nicht besonders sauber und die Betten sind sehr unbequem. Zudem ist der Lärm von der Straße sehr laut, auch in den höheren Etagen. Der Kundenservice ist auch nicht besonders gut, man fühlt sich nicht willkommen und Anfragen werden nur widerwillig und unfreundlich beantwortet. Insbesondere das Preis-Leistungs-Verhältnis ist nicht stimmig - es gibt bessere Hotels in der Umgebung, die auch günstiger sind. Insgesamt würde ich das Hotel nicht weiterempfehlen.",2,NEG
Sarroglia Hotel,Bucharest,German,English(Italian),Das Design des Hotels ist modern und ästhetisch ansprechend.,"Aber ich war sehr enttäuscht von der mangelnden Sauberkeit. Das Zimmer war staubig als wir eincheckten und das Bad war auch nicht gründlich gereinigt. Der Lärmpegel war auch sehr hoch, wir konnten die Gespräche aus dem benachbarten Raum hören. Und nicht zuletzt das Frühstück, es war eintönig und die Auswahl war sehr begrenzt.",4,NEG
Sarroglia Hotel,Bucharest,German,Italian,Das Personal war freundlich und zuvorkommend.,"Das Zimmer war unbequem, das Essen unterdurchschnittlich und der Fitnessbereich war enttäuschend.",3,NEG
Sarroglia Hotel,Bucharest,German,English(Romanian),Das Personal ist sehr höflich und professionell.,"Die Zimmer sind in einem ernsthaften Bedarf an Renovierung. Sie sehen abgenutzt und altmodisch aus. Die Matratze war unbequem und hat zu Schlaflosigkeit geführt. Das Frühstück war auch ziemlich dürftig, mit begrenzter Auswahl und schmeckte mittelmäßig.",4,NEG
Hilton Garden Inn Bucharest Old Town,Bucharest,German,Korean,"Das Hilton Garden Inn Bucharest Old Town war eine sehr angenehme Überraschung für uns. Die Lage des Hotels ist sehr zentral und man kann viele Sehenswürdigkeiten zu Fuß erreichen. Das Personal war sehr freundlich und hilfsbereit und das Zimmer war sauber und komfortabel. Das Frühstück war ausgezeichnet und bot eine gute Auswahl. Außerdem schätzten wir den Fitnessraum und das Business-Center, die beide modern und gut ausgestattet waren.","Ein kleiner Nachteil war, dass es in unserem Zimmer etwas laut war, da es in der Nähe der Straße lag. Allerdings ist das in einer Stadtmitte eher zu erwarten.",8,POS
Hilton Garden Inn Bucharest Old Town,Bucharest,German,Korean,Die Lage des Hotels ist großartig und das Zimmer ist sehr sauber und komfortabel. Das Personal ist sehr freundlich und hilfsbereit,Nichts zu beschweren,9,POS
Hilton Garden Inn Bucharest Old Town,Bucharest,German,English(Spanish),"Das Hilton Garden Inn befindet sich in perfekter Lage in der Altstadt von Bukarest und begeistert mit sehr sauberen, komfortablen Zimmern und einem außergewöhnlich freundlichen und hilfsbereiten Personal. Das Frühstücksbuffet ist umfangreich und lecker. Die Nähe zu zahlreichen Restaurants, Bars und Sehenswürdigkeiten macht es zur idealen Wahl für einen Aufenthalt in Bukarest.",Es gibt nicht wirklich negative Aspekte zu berichten. Das Hotel erfüllt definitiv die Erwartungen.,8,POS
Hilton Garden Inn Bucharest Old Town,Bucharest,German,Korean,"Das Hilton Garden Inn Bucharest Old Town in Bukarest bietet tolle Einrichtungen und einen exzellenten Service. Die Zimmer sind modern und sehr sauber, das Personal ist hilfsbereit und professionell. Die Lage ist perfekt, mitten im alten Zentrum. Das Frühstück ist reichlich und lecker. Einfach ein fantastisches Hotel!","Es gibt nicht wirklich einen Nachteil. Wenn ich aber wirklich etwas nennen müsste, dann ist das WLAN manchmal etwas langsam, was aber keinen großen Einfluss auf meinen Aufenthalt hatte.",9,POS
Hilton Garden Inn Bucharest Old Town,Bucharest,German,French,"Die super Lage mitten in der Altstadt ermöglicht es, alle Sehenswürdigkeiten zu Fuß zu erreichen. Das Zimmer war sauber, großzügig und hatte eine sehr angenehme Temperatur. Das Frühstücksbuffet war sehr umfangreich und hat keinen Wunsch offen gelassen. Der Service war freundlich und sehr motiviert.",Gläser im Zimmer wurden nicht getauscht. WLAN war teilweise etwas langsam.,8,POS
Hilton Garden Inn Bucharest Old Town,Bucharest,German,Turkish,"Das Hotel hat eine hervorragende Lage, direkt in der Altstadt von Bukarest. Das Personal ist sehr freundlich und hilfsbereit. Unser Zimmer war sehr sauber und gut ausgestattet. Das Frühstück war lecker, es gab viel Auswahl. Insgesamt ein hervorragendes Preis-Leistungs-Verhältnis.","Die Klimaanlage war manchmal etwas laut und die Fenster könnten besser isoliert sein. Jedoch sind dies kleine Makel, die den Gesamteindruck kaum schmälern.",8,POS
Hilton Garden Inn Bucharest Old Town,Bucharest,German,English(Spanish),Sehr freundliches Personal und eine zentrale Lage.,"Das Zimmer war seltsam eingeteilt, der Platz schlecht genutzt. Es mangelte an Sauberkeit im Hotel, speziell im Badezimmer.",3,NEG
Hilton Garden Inn Bucharest Old Town,Bucharest,German,Italian,"Die Lage ist wunderbar, direkt in der Altstadt von Bukarest. Das Personal war freundlich und zuvorkommend.",Mein Zimmer war leider nicht gut gereinigt. Es war staubig und das Badezimmer war offensichtlich nur oberflächlich geputzt worden. Das Frühstück war keine Offenbarung. Es waren jeden Tag die gleichen Dinge da und die Auswahl an Früchten war sehr begrenzt. Der Fitnessraum ist sehr klein und das Equipment teilweise veraltet. Zudem war der Teppich im Zimmer voller Flecken und die Betten waren unbequem. Diese Aspekte zogen insgesamt meine Erfahrung nach unten.,5,NEG
Hilton Garden Inn Bucharest Old Town,Bucharest,German,English(German),Die zentrale Lage,"Der Zimmerservice war schlecht, das Frühstück war mittelmäßig, der Preis war ziemlich hoch und das Personal war nicht sehr freundlich. Die Zimmer waren auch nicht gut isoliert und es war daher ziemlich laut.",3,NEG
Hilton Garden Inn Bucharest Old Town,Bucharest,German,English(Italian),"Die Lage des Hotels ist ausgezeichnet, direkt im Herzen der Altstadt von Bukarest.","Trotz der guten Lage, war mein Aufenthalt im Hilton Garden Inn enttäuschend. Das Zimmer war hellhörig und die Klimaanlage sehr laut, was zu schlaflosen Nächten beigetragen hat. Außerdem war das Badezimmer schmutzig, mit sichtbarem Schimmel an den Wänden. Zum Frühstück gab es kaum Abwechslung, und viele der Optionen waren trocken und geschmacklos.",3,NEG
"The Marmorosch Bucharest, Autograph Collection",Bucharest,German,Korean,Die Lage war perfekt und das Hotel ist sehr stilvoll. Die Zimmer waren sauber und das Personal war sehr hilfsbereit und freundlich.,"Es gab nichts, was mir nicht gefallen hat.",10,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,German,English(Russian),Sehr schönes Boutique-Hotel mit aufmerksamem Personal. Die Lage des Hotels ist zentral und alle wichtigen Sehenswürdigkeiten in Bukarest sind gut erreichbar.,Es gibt nichts Negatives über dieses Hotel zu berichten.,9,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,German,English(Russian),Das Marmorosch Hotel in Bukarest hat ein tolles Design und ist sehr sauber. Die Mitarbeiter waren äußerst freundlich und hilfsbereit. Dazu kommt ein hervorragender Wellnessbereich und das Restaurant bietet hochqualitative Speisen. Ich war vollends zufrieden.,Nicht zutreffend.,9,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,German,Spanish,"Die Lage des Hotels ist fantastisch, so zentral und trotzdem ruhig. Das Gebäude ist beeindruckend schön und das Personal ist sehr zuvorkommend und professionell. Die Zimmer sind gut ausgestattet und äußerst komfortabel.",Das Frühstück könnte noch eine größere Auswahl haben.,8,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,German,English(German),"Das The Marmorosch Bucharest, Autograph Collection ist ein fabelhaftes Hotel im Herzen von Bukarest. Die Zimmer sind bequem und luxuriös, und das Personal ist sehr hilfsbereit und zuvorkommend. Die Auswahl beim Frühstück war ausgezeichnet und das Hotelrestaurant bietet erstklassige Speisen. Die Nähe zu lokalen Sehenswürdigkeiten ist ein weiterer großer Vorteil.",Es gibt nichts Negatives zu berichten.,9,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,German,English(Romanian),"Elegantes Design, erstklassiger Service",Erwarten Sie keine Aussicht,8,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,German,English(Turkish),"Die Architektur des Gebäudes ist beeindruckend, und die Lobby ist sehr hübsch dekoriert.","Die Zimmer scheinen nicht gut isoliert zu sein, man konnte Verkehrslärm hören. Das Bad war auch nicht sauber genug, und ich fand Haare an mehreren Stellen. Der Zimmerservice war ziemlich langsam und das Personal wirkte nicht sehr effizient. Insgesamt war der Service im Hotel enttäuschend.",4,NEG
"The Marmorosch Bucharest, Autograph Collection",Bucharest,German,English(French),Das Hotel war gut gelegen,"Unfreundliches Personal, die Zimmer waren klein und die Sauberkeit war unterdurchschnittlich. Der Preis ist definitiv zu hoch für das, was geboten wird.",4,NEG
"The Marmorosch Bucharest, Autograph Collection",Bucharest,German,English(Spanish),"Die Architektur des Hotels ist beeindruckend, man merkt den historischen Charakter des Gebäudes.",Die Zimmer sind viel zu klein und das Personal war unhöflich. Die Sauberkeit lässt auch zu wünschen übrig.,3,NEG
Hotel Les Jardins Carol,Bucharest,German,English(German),Das Hotel liegt in einer sehr ruhigen Gegend und ist sehr nahe am Stadtzentrum. Die Zimmer sind sauber und das Personal ist sehr hilfsbereit und freundlich. Das Frühstück war auch sehr schmackhaft und reichhaltig.,Eine bessere Beschilderung im Hotel wäre hilfreich und ein Lift zu den oberen Stockwerken wäre ebenfalls von Vorteil.,8,POS
Hotel Les Jardins Carol,Bucharest,German,Italian,"Das Hotel Les Jardins Carol punktet mit einer ruhigen Atmosphäre, hervorragendem Service und sauberen Zimmern. Das Personal ist äußerst freundlich und hilfsbereit. Die ideale Lage im Herzen von Bucharest ist ein weiteres Plus.",Nichts zu meckern,9,POS
Hotel Les Jardins Carol,Bucharest,German,Spanish,"Das Hotel Les Jardins Carol ist ein wahrer Genuss. Von den wunderschön angelegten Gärten bis hin zum einladenden und komfortablen Zimmer, dieser Ort ist ein ruhiges Paradies mitten in der geschäftigen Stadt Bukarest. Das Personal ist unglaublich hilfsbereit und freundlich und das Frühstück ist reichhaltig und lecker.","Das einzige Problem war der Lärm von der Straße am frühen Morgen, aber das ist in einer Stadt zu erwarten. Insgesamt würde ich dieses Hotel jedem empfehlen, der nach Bukarest reist.",8,POS
Hotel Les Jardins Carol,Bucharest,German,English(Turkish),"Das Hotel ist sehr sauber und hat viele Annehmlichkeiten. Das Personal ist sehr hilfsbereit und freundlich. Die Lage ist ausgezeichnet, nahe an vielen Sehenswürdigkeiten.",Das Frühstück könnte etwas abwechslungsreicher sein.,8,POS
Hotel Les Jardins Carol,Bucharest,German,Russian,"Das Hotel Les Jardins Carol in Bukarest war eine wundervolle Überraschung. Die Zimmer sind komfortabel und sehr sauber, das Personal ist außerordentlich freundlich und hilfsbereit. Das Frühstück war ausgezeichnet und die Lage in der Altstadt ist hervorragend. Der hübsche Gartenbereich lädt zum Verweilen ein und gibt dem Hotel eine ruhige und entspannte Atmosphäre.",Ich habe überhaupt keine Beschwerden.,10,POS
Hotel Les Jardins Carol,Bucharest,German,English(Russian),"Das Frühstück war etwas ok, aber sonst nichts.","Schlechte Lage, Zimmer waren schmutzig, Personal unhöflich. Das Bad roch seltsam und die Betten waren unbequem. Die Wände waren dünn und man konnte alles von den Nachbarzimmern hören. Ich würde niemandem empfehlen dort zu übernachten.",2,NEG
Hotel Les Jardins Carol,Bucharest,German,Turkish,"Das Hotel ist recht sauber, das ist das einzige Positive.",Der Service ist schlecht und das Personal ist nicht freundlich. Das Frühstück war enttäuschend und das Zimmer war nicht gut ausgestattet. Die Lage ist auch nicht ideal.,4,NEG
Hotel Les Jardins Carol,Bucharest,German,English(Korean),Das Personal war freundlich und bemüht.,"Die Zimmer sind veraltet und sehr abgenutzt. Es war auch eher unbequem, und die Sauberkeit war ein deutliches Problem. Die Lage ist auch ein bisschen weit vom Stadtzentrum entfernt.",4,NEG
Sleep Inn Hostel,Bucharest,German,Russian,"Das Sleep Inn Hostel in Bukarest hat eine großartige Lage, es ist sehr zentral und in der Nähe von U-Bahnstationen und Bushaltestellen. Die Atmosphäre war sehr warm und freundlich, das Personal war sehr hilfsbereit und immer bereit, eine Extrakilometer zu gehen, um den Aufenthalt so angenehm wie möglich zu gestalten. Die Zimmer waren immer sauber und das Bett war sehr bequem. Die Gemeinschaftsküche war auch gut ausgestattet.","Manchmal war es im Gemeinschaftsraum ein bisschen laut, aber das ist normal in Hostels. Ich würde jedoch empfehlen, Ohrenstöpsel für einen ruhigeren Schlaf mitzubringen.",8,POS
Sleep Inn Hostel,Bucharest,German,English(French),"Eine sehr gute Lage, nur wenige Gehminuten vom Stadtzentrum entfernt. Das Personal war sehr freundlich und hilfsbereit, das Frühstück war lecker und die Zimmer waren sauber und gemütlich.",Die Betten waren für meinen persönlichen Geschmack etwas zu hart und die Internetverbindung war manchmal etwas langsam.,8,POS
Sleep Inn Hostel,Bucharest,German,English(French),"Gemütliches Ambiente, hilfsbereites Personal und super Lage. Alles war schön sauber und das Frühstück war lecker.","Der Straßenlärm war manchmal ein bisschen störend, aber das ist in einer Stadt zu erwarten.",9,POS
Sleep Inn Hostel,Bucharest,German,English(Turkish),Das Sleep Inn Hostel in Bukarest hat mir sehr gut gefallen. Die Zimmer waren sauber und das Personal war sehr freundlich und hilfsbereit. Die Lage ist sehr zentral und viele Sehenswürdigkeiten sind zu Fuß erreichbar. Das kostenlose Frühstück war auch ein großer Pluspunkt. Es ist eine hervorragende Wahl für preisbewusste Reisende.,"Kein großer Nachteil, nur dass die Betten ein bisschen hart waren, aber das ist ein sehr kleines Problem im Vergleich zu den vielen Positiven.",8,POS
Sleep Inn Hostel,Bucharest,German,French,"Die Lage des Hostels ist ganz gut, nahe am Zentrum.","Das Zimmer war relativ klein und hatte nur ein Fenster zum Flur, nicht nach außen. Die Luft war sehr stickig. Auch nach mehrmaligen Hinweisen wurde das WLAN Problem nicht behoben. Das Personal war zwar freundlich, aber nicht besonders hilfreich oder zuvorkommend.",4,NEG
Sleep Inn Hostel,Bucharest,German,English(Italian),"Die Lage des Sleep Inn Hostel ist wirklich gut, mitten im Zentrum von Bukarest.","Das WLAN ist jedoch unzuverlässig und fällt ständig aus. Auch die Sauberkeit lies zu wünschen übrig, vor allem im Badezimmer. Zudem war das Personal oft unhöflich und nicht bereit, sich um unsere Anliegen zu kümmern. Eine große Enttäuschung für uns.",3,NEG
Sleep Inn Hostel,Bucharest,German,Russian,Die zentrale Lage des Hostels war durchaus bequem.,"Leider war meine Erfahrung mit dem Sleep Inn Hostel nicht der beste. Die Zimmer waren nicht nur klein, sondern auch sehr schmutzig. Die Betten waren unbequem und ich konnte wegen des Lärms von der Straße nicht gut schlafen. Darüber hinaus war das Gemeinschaftsbad fast immer besetzt und nicht sauber gehalten. Auch das Personal war nicht sehr hilfreich als ich Probleme mit meiner Buchung hatte. Ich hätte von einem Hostel mehr erwartet und kann es daher nicht weiterempfehlen. Es gibt definitiv bessere Optionen in Bukarest.",2,NEG
ibis Styles Bucharest City Center,Bucharest,German,English(French),Das Hotel liegt nur wenige Gehminuten vom Altstadt-Kern entfernt. Das Personal ist sehr freundlich und zuvorkommend. Die Zimmer sind sauber und modern eingerichtet. Das Frühstück war abwechslungsreich und schmackhaft.,Die Straße vor dem Hotel kann gelegentlich etwas laut sein.,8,POS
ibis Styles Bucharest City Center,Bucharest,German,Romanian,"Zentrale Lage, sehr gutes Frühstücksbuffet. Freundliches Personal. Gute Aussicht von der oberen Etage.","Das Parken ist im Vergleich zu anderen Städten teuer, aber das ist nichts, was das Hotel beeinflussen kann.",8,POS
