Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Grand Millennium Beijing,Beijing,Russian,English(German),"Отель расположен в центре города, что удобно для осмотра достопримечательностей.","Несмотря на то, что этот отель находится в центре, я был очень разочарован своим пребыванием в нем. Во-первых, номера очень старые и изношенные, есть чувство, что их не обновляли уже долгое время. Ванная комната была не на высоте: сантехника была старой и ветхой, шторы для ванны разорвались. В номере было очень шумно, шум от улицы входил прямо в комнату, несмотря на закрытые окна. Также были проблемы с обслуживанием: персонал на ресепции был не очень приветливым и внимательным, через некоторое время после заселения в номере закончилась вода в бутылках, и пришлось ждать более часа, пока их пришлют. Завтрак был также не впечатляющим, очень ограниченный выбор блюд и недостаток свежих продуктов. И наконец, Wi-Fi в отеле работал очень плохо, сигнал был слабым и часто обрывался.",4,NEG
"Holiday Inn Express Beijing Airport Zone, an IHG Hotel",Beijing,Russian,Romanian,"Отель расположен удобно, близко к аэропорту. Персонал был очень вежлив и готов помочь.","Все было на высшем уровне, никаких проблем не возникло.",9,POS
"Holiday Inn Express Beijing Airport Zone, an IHG Hotel",Beijing,Russian,Korean,"Номера уютные и чистые, близкое расположение к аэропорту, вежливый персонал.",Незначительные проблемы с интернет-соединением.,9,POS
"Holiday Inn Express Beijing Airport Zone, an IHG Hotel",Beijing,Russian,English(Chinese),Удобное местоположение близ аэропорта.,"Проблемы с чистотой в номерах. В ванной остались волосы от предыдущих гостей. Кажется, что персонал не очень внимательно относится к уборке. Также, не все сотрудники спикерны на английском языке, что затрудняет общение.",4,NEG
Swissotel Beijing Hong Kong Macau Center,Beijing,Russian,English(French),"Отличный отель, находится в хорошем местоположении в Бейджинге. Номера просторные, чистые и комфортабельные. Бесплатный Wi-Fi работает отлично. Завтраки были вкусными и разнообразными. Персонал отзывчивый и внимательный. Недалеко от отеля можно найти различные рестораны и кафе.","Нет серьезных недостатков, которые могли бы повлиять на впечатления от отеля.",9,POS
Swissotel Beijing Hong Kong Macau Center,Beijing,Russian,English(French),"Отель Swissotel Beijing Hong Kong Macau Center расположен в отличном районе - в пешей доступности от магазинов, ресторанов и основных туристических достопримечательностей. Номера просторные и чистые. Сервис изумительный - персонал всегда готов помочь и делает все возможное, чтобы удовлетворить ваши потребности. Завтраки богатые и разнообразные. Большим бонусом для меня был красивый бассейн и тренажерный зал.","Минусов у этого отеля почти нет, за исключением того, что интернет мог быть быстрее, а вино в лобби баре - дороговато.",8,POS
Swissotel Beijing Hong Kong Macau Center,Beijing,Russian,Korean,"Расположение отеля отличное, рядом метро и много ресторанов.","Отель оставляет желать лучшего. Номера устаревшие, требуется ремонт. Сервис был также не на высоте – персонал показал себя безразличным к нуждам гостей. Завтраки были разнообразные, но качество еды оставляло желать лучшего.",4,NEG
"InterContinental Beijing Beichen, an IHG Hotel",Beijing,Russian,Chinese,"Отель InterContinental Beijing Beichen превзошел все мои ожидания. Внимательный персонал, изысканный интерьер и впечатляющий выбор блюд на завтрак сделали мое пребывание незабываемым.",Нет существенных недостатков.,10,POS
"InterContinental Beijing Beichen, an IHG Hotel",Beijing,Russian,English(German),Близость к Национальному стадиону 'Bird's Nest' была привелекательной.,Номера в отеле были немного уставшими от времени. Обслуживание в отеле было медленным и не всегда доброжелательным.,4,NEG
Mercure Wanshang Beijing,Beijing,Russian,English(Chinese),"Отель Mercure Wanshang Бейджинг предлагает отличный сервис, удобные номера и великолепные бассейны. Работники на стойке рецепции и в ресторане были чрезвычайно дружелюбные и всегда были готовы помочь.","Слегка недостает ёмкости странства в номерах. Если вы собираетесь здесь остановиться на продолжительный период, больше пространства для хранения вещей не помешало бы.",8,POS
Mercure Wanshang Beijing,Beijing,Russian,Chinese,"Отель находится в красивом районе, рядом с несколькими парками и торговым центром.","Сервис оставляет желать лучшего. Есть проблемы с уборкой в номерах и порой обнаруживаются комары. Русский связь со службой поддержки был почти невозможен, что делает поездку более сложной для не говорящих на китайском.",4,NEG
Greentree Alliance Beijing West Railway Station Zhanqian North Square Hotel,Beijing,Russian,English(French),Удобное расположение рядом с вокзалом,"Сервис оставляет желать лучшего. В номере было грязно, персонал груб и невнимателен. Также были проблемы с доступом в Интернет",3,NEG
Mumian Beijing Daxing International Airport,Beijing,Russian,Turkish,"Очень близко к аэропорту, что очень удобно для путешествующих. Сервис был исключительным, персонал очень вежлив и внимателен.","Кровати могут быть немного тверже, чем привыкли некоторые гости.",9,POS
Mumian Beijing Daxing International Airport,Beijing,Russian,English(Chinese),"Достоинством локации отеля можно назвать непосредственную близость до аэропорта Бейджинга. Абсолютно удобно для транзитных пассажиров. Номера спартанские, но чистые и комфортные.","Отеля в номере показалось немного сыровым, но это следует от относительной новозы отеля.",8,POS
Mumian Beijing Daxing International Airport,Beijing,Russian,Chinese,"Отель Mumian Beijing Daxing International Airport предлагает отличное соотношение цена-качество. Персонал был очень отзывчивым и полезным, а номера чистыми и современными. Близость к аэропорту делает его удобным для ранних рейсов.","Завтрак не так велик, как я ожидал, но он достаточно хорош, чтобы съесть что-то прежде, чем отправиться в дорогу. Было бы неплохо, если бы у отеля был более широкий выбор еды.",8,POS
Mumian Beijing Daxing International Airport,Beijing,Russian,Turkish,Отель находится рядом с международным аэропортом Дасян. Номера просторные и чистые. Персонал очень дружелюбный и всегда готов помочь. Бесплатный трансфер до аэропорта был большим плюсом.,"Сложно было найти отель, т.к. он не очень заметен с дороги.",8,POS
Mumian Beijing Daxing International Airport,Beijing,Russian,Turkish,"Очень удобное расположение отеля для тех, кто хочет остановиться поблизости от аэропорта Дасин. Сотрудники отеля были очень дружелюбны и всегда готовы помочь. Комнаты в отеле очень чистые и комфортные.","Нет особых недостатков, все было очень хорошо.",8,POS
Mumian Beijing Daxing International Airport,Beijing,Russian,Romanian,Близкое расположение к аэропорту,"Номера будут еще много времени нуждаться в ремонте, так как в ней есть много вещей, не работающих. Были замечены проблемы с электричеством, с водоснабжением. Есть и некое дискомфорт от шума перегонок, ездящих по территории отеля.",3,NEG
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,English(Russian),"Очень впечатлило расположение отеля Park Inn by Radisson Berlin Alexanderplatz - прямо в центре Берлина, что дает прекрасные возможности для осмотра достопримечательностей. Номера просторные и удобные, а завтраки заслуживают особенного упоминания - большой выбор вкусной еды и напитков. Вид из окна потрясающий - прямо на город и башню. Также хотел бы отметить качество обслуживания. Персонал был очень дружелюбным и помогал с любыми вопросами.","Были некоторые проблемы с доступом к Wi-Fi - время от времени он отключался, и для подключения снова приходилось пройти процесс входа с начала. Но в целом, это небольшой минус по сравнению с многими преимуществами отеля.",9,POS
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,Chinese,"Удобное расположение прямо в центре Берлина, потрясающий вид из окна на город. Комфортабельные номера с удобными кроватями. Высококачественный сервис и дружелюбный персонал.",nan,9,POS
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,English(Chinese),"Отель Park Inn by Radisson Berlin Alexanderplatz порадовал своим прекрасным расположением и великолепным видом на Берлин. Чудесный персонал и высококачественный сервис, номера чистые и просторные.","Только одно замечание, цены на завтраки могут показаться высокими. Однако, стоит отметить, что их качество полностью соответствует стоимости.",8,POS
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,English(French),"Прежде всего, месторасположение отеля - идеально. Плюс, замечательный вид из окна. Уютные и чистые номера с хорошей изоляцией от шума. Выбор завтраков впечатляет. Полезный, готовый помочь и дружелюбный персонал.","Безлимитный интернет был немного медленным, но это незаметная проблема при всех преимуществах.",8,POS
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,English(Italian),"Отель Park Inn by Radisson в Берлине имеет прекрасное расположение - в самом центре города, что абсолютно восхитительно; Большие и комфортные номера - восхитительно мебелированы и очень чистые; и наконец, персонал - очень внимательный и дружелюбный, всегда готов помочь в любое время.","Не могу сказать о недостатках, так как в целом мое пребывание было прекрасным.",9,POS
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,German,"Отель находится в отличном местоположении, рядом с александрплатц","В номерах очень жарко, кондиционер не спасает. За мини-бар несущественно оверпрайс - если хотите воды, лучше покупать в магазине у отеля. Не очень симпатичный персонал на рецепшне. Вообщем, с этим отелем были только неприятные ощущения.",3,NEG
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,Italian,"Хорошое месторасположение, вид на александерплатц с верхних этажей.","Номера уже немного устали, необходим ремонт. Оочень слышно было шум из коридора. Завтраки не впечатленили, выбор блюд ограничен.",4,NEG
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,English(Russian),"Отель находится в центре города, удобное расположение","Номера слишком маленькие и неудобные, сервис отвратительный. Это очень шумное место с постоянным движением людей. Сотрудники отеля не были вежливы и полезны, ощущение, что они не хотят помочь. Качество еды в ресторане было ужасным, выбор ограничен. Я бы не рекомендовал этот отель другим туристам.",3,NEG
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,French,"Отель расположен в центре города, но...","Номера слишком маленькие и неудобные. Стандартный завтрак не отвечает ни качеству, ни цене. И не нравится, что за вопросы, касающиеся отеля, вы переадресуетесь в компанию по управлению недвижимостью.",3,NEG
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,Russian,"Отличное местоположение, рядом множество достопримечательностей.","Ужасный сервис, невежливый персонал, номера были грязными, когда мы приехали. В ванной комнатах отсутствовали необходимые туалетные принадлежности, и на наши запросы о дополнительной уборке не было должного ответа. Стоимость включенного завтрака завышена, блюда малопитательные. Постельное белье не меняли в течение всего размещения. WiFi был медленным и бывало отсутствовал.",2,NEG
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,English(Chinese),"отличное расположение, неподалеку от центра города","номера слишком маленькие, кровать неудобная, персонал ни радушный. На завтрак была очередь, в номерах нет бесплатного Wi-fi. Не рекомендую.",2,NEG
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,German,Привлекательное расположение,"Номера в отеле крайне малоинформативные, устаревшие и неухоживаемо загряженные. Уборка не самого лучшего качества. Кондиционер в номере был слишком шумным, что мешало сну. В душевой кабинке не было только геля для душа, но и шампуня. В общем, я не рекомендую",2,NEG
Park Inn by Radisson Berlin Alexanderplatz,Berlin,Russian,English(Romanian),Отель имеет хорошее местоположение в центре Берлина.,"Персонал отеля кажется безразличным и невнимательным. Еда в ресторане слабого качества. Номеры неаккуратно убраны. Не смотря на их большую площадь, номера показались тёсными и стесняющими.",3,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,Russian,"Отель MEININGER Hotel Berlin Hauptbahnhof находится в прекрасном месте, в непосредственной близости от главного железнодорожного вокзала Берлина, что очень удобно. Сотрудники на рецепции были очень дружелюбными и отзывчивыми, а комнаты чистые и удобные с отличными условиями. Завтрак был вкусным и с большим разнообразием выбора. Отличный WI-FI.","Звукоизоляция могла бы быть лучше - иногда было слышно шум из коридора и соседних комнат. Кроме того, номера могли бы быть чуть-чуть больше – это бы добавило уюта.",8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,English(French),"Отличное месторасположение, непосредственно у вокзала. Комнаты убирают ежедневно, роботают свежие полотенца. Чистый санузел, просторный душ.","Слышна шум с улицы. Завтрак нормальный, но неожидали вафли и курицу. При заселении попросили сделать предоплату.",8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,German,"Удобное расположение рядом с главным вокзалом, приветливый персонал и чистые номера","Немного шумно из-за близости к вокзалу, но это компенсируется удобством расположения",8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,German,"Отличное местоположение - непосредственно у железнодорожного вокзала, чистота и уютные номера. Обслуживание на высоте.","В лобби отеля нет кондиционера, но у нас не было проблем с температурой в номере.",8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,German,"Отличное расположение рядом с главным железнодорожным вокзалом, чистые и комфортные номера. Разнообразие завтраков и дружелюбный персонал.",в ванной комнате могло бы быть больше полотенцев.,8,POS
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,English(Italian),"Отель рядом с вокзалом, что было удобно для переноса багажа.","Твирдость матраца вконец надоела, шум из-за окна не давал нормально отдохнуть. Приборка в ванной комнате вызвала много неудобных вопросов.",3,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,Korean,Находится недалеко от станции,"Номера маленькие и шумные, нет отдельной ванной комнаты",4,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,English(Turkish),"Отличное расположение, в шаговой доступности от главного железнодорожного вокзала","Сервис и чистота оставляют желать лучшего. Мебель в номере была истрепана и пришлось ждать два дня, пока придет сервисная служба и починит ее. Завтрак не соответствует цене - слишком простой и однообразный. Я не советую этот отель для долгого пребывания.",4,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,English(German),"Отель близко к главному вокзалу. Приятно, что есть комнаты для некурящих.","Номера слишком маленькие, ванная комната в пластиковой кабинке напоминает обстановку в поездах. Есть проблемыс чистотой, обнаруженные волосы в ванной. Шумоизоляция оставляет желать лучшего - слышно соседей и шум из коридора. Стойка регистрации не всегда работает, пришлось ждать.",4,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,Spanish,"Отель состоит рядом с вокзалом, это удобно для быстрых перемещений.","Немного обычный и простой отель. Номера маленькие, немного тесно. Интернет был плохого качества, в дополнение, завтрак не включен в цену, это дополнительные 7.90 евро.",4,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,English(Spanish),"Отель расположен неподалеку от центрального вокзала, что очень удобно для путешественников.",Персонал был нетерпеливым и неприятным. Номера были грязными и преобладали плохим запахом. Бельё не особенно чистое. Качество еды в ресторане отеля было ниже всяких критик. Улучшения необходимы во всех областях.,3,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,English(Italian),"Отель находится в удобном месте, близ главного железнодорожного вокзала Берлина. Персонал старался быть внимательным и отзывчивым.","Несмотря на то, что это новый отель, показалось, что неудобств в нем гораздо больше, чем комфорт. Проблемы с чистотой в номерах и не слишком приятный запах в общих помещениях. Бесплатный Wi-Fi работал очень плохо, часто пропадал связь.",4,NEG
MEININGER Hotel Berlin Hauptbahnhof,Berlin,Russian,English(Korean),"Отель находится в удобном месте, близ главного железнодорожного вокзала, что создает удобства для достопримечательностей.","В номерах было довольно шумно, слышно было как гуляет европалет. Номер был истощен, постельное белье было с пятнами. Завтрак был очень бедный и посредственный. Рецепционистка была недружелюбная и не смогла ответить на наши вопросы. Как-то не очень чисто в баре, на столах оставляли посуду.",3,NEG
City Hotel Berlin East,Berlin,Russian,Italian,"Самый большой плюс этого отеля - его расположение. Оно находится в тихом и спокойном районе, но в то же время недалеко от центра города. В отеле чисто, персонал приятный и внимательный. Завтраки восхитительны, большой выбор блюд.","В номерах отсутствует кондиционер, поэтому в жару может быть некомфортно.",8,POS
City Hotel Berlin East,Berlin,Russian,English(Korean),Отель City Hotel Berlin East в Берлине Невероятно понравился! Невероятно стильные и очень комфортные номера. Обслуживающий персонал был энергичным и эффективным. Близость к общественному транспорту также была очень удобная.,"Бронирование было немного запутанное, но они быстро его устранили.",9,POS
City Hotel Berlin East,Berlin,Russian,French,Отель удобно расположен. Особенно понравился меню завтрака - очень богатый выбор блюд. Номера оборудованы всем необходимым.,"В один из дней были проблемы с доступом к интернету, но это быстро решили.",7,POS
City Hotel Berlin East,Berlin,Russian,French,"Спокойное место, вдали от шума города. Удобное транспортное сообщение. Хороший завтрак. Дружелюбный персонал.","Нет элегантности и роскоши, но это не страшно учитывая стоимость.",8,POS
City Hotel Berlin East,Berlin,Russian,Korean,"Очень удобное расположение отеля, прямо рядом есть автобусная остановка и станция метро. В номере просторно и чисто. Понравилось, что в номере была кондиционер, который работает хорошо. Разнообразный завтрак был включен в стоимость проживания, наличие свежих фруктов, различные виды чая и кофе были приятным сюрпризом. Сотрудники отеля были очень приветливы и готовы помочь.","Недостатком был слабый Wi-Fi в номере. Также было сложно регулировать температуру воды в душе, она была либо слишком горячей, либо слишком холодной.",8,POS
City Hotel Berlin East,Berlin,Russian,English(French),Недорогоя стоймость и бесплатная парковка были единственными плюсами.,"Отель находится весьма далеко от центра, условия в номерах очень старые и избитые. Персонал недостаточно приветливый. Бронировали номер с кроватью размера king-size, но получили два отдельных кровати, скомбинированных вместе. Завтрак не оправдывает стоимости. Бассейн не работал почти все время нашего пребывания. Общий впечатление от нашего пребывания было печальным.",3,NEG
City Hotel Berlin East,Berlin,Russian,English(Romanian),"Гостиница находится в спокойном районе города, не далеко от общественного транспорта.","Напряжение в душе очень слабое, постоянная проблема с горячей водой. Постели и полотенца были плохо помыты, чувствовались остатки какие-то ушлые запахи. Прием гости и отъезд были достаточно медленными и неорганизованными.",3,NEG
City Hotel Berlin East,Berlin,Russian,English(Russian),Возможность бесплатной парковки,"Отель выводит 
на самую оживленную магистраль. Шум постоянный! Забронирован номер с большим кровать на двоих, дали тизени.. Бельё стирались с предыдущими узлами желтого цвета. Бар в отеле работает только до 22. Обед в ресторане с полвой по 16 часов, ужин выходит столь дорого, что более выгодно есть в городе. Атмосфера как в общежитии. Не советую никому!",3,NEG
City Hotel Berlin East,Berlin,Russian,English(Italian),"Неплохое месторасположение, близость общественного транспорта","Плохая уборка в номерах, обещанного Wi-Fi не было, персонал не был достаточно вежливым из-за чего ощущение комфорта было на уровне ниже среднего.",3,NEG
City Hotel Berlin East,Berlin,Russian,Romanian,"Близко от общественного транспорта, просторный лобби",Очень было грязно в номере. Завтрак не был включен. Очень шумно в ночное время. Интернет не стабилен. Stafful was not friendly and didn't help when we had some questions. We were charged fees that were not disclosed ahead of time. В душе был плесень.,4,NEG
City Hotel Berlin East,Berlin,Russian,Italian,Большие номера и вполне вежливый персонал в общем-то нормальные.,"Проживание было неудобным в City Hotel Berlin East по нескольким причинам: 1. Плохая звукоизоляция в номерах, что не позволяло хорошо отдохнуть. 2. Wi-Fi был некачественным, связь постоянно прерывалась. 3. Ощущалась не очень чистая ванная комната, что вызывало некомфорт.",3,NEG
City Hotel Berlin East,Berlin,Russian,Chinese,"Гостиница расположена довольно удобно, недалеко от остановки трамвая.","В апартаментах очень старая мебель, на ванной комнате уже почти нет кафеля, будильник не работал. Очистка в номерах оставляет желать лучшего. В самом отеле иногда падает Wi-Fi, и обед в ресторане отеля не слишком разнообразный.",5,NEG
City Hotel Berlin East,Berlin,Russian,English(German),Бесплатная парковка это плюс.,"Очень шумно, постельное белье старое и изношенное, отсутствует кондиционер, далеко от центра города.",3,NEG
Generator Berlin Alexanderplatz,Berlin,Russian,Russian,"Отель Generator Berlin Alexanderplatz поразил меня своей современной и стильной обстановкой. Мне очень понравились просторные и чистые номера, приятно оформленные в светлых тонах. Большим плюсом стала прекрасная звукоизоляция, которая обеспечивала качественный отдых после утомительного дня. Не могу не отметить великолепное расположение отеля - всего в нескольких минутах ходьбы от площади Александрплац, что позволяло наслаждаться красотами Берлина в любое время. Кроме того, работники отеля были очень внимательны и приветливы, готовы помочь по любым вопросам.","Однако, к сожалению, WiFi не всегда стабильно работал, что иногда вызывало неудобства.",8,POS
Generator Berlin Alexanderplatz,Berlin,Russian,English(Korean),"Отличное месторасположение посредине активной зоны Берлина, очень близко к остановкам общественного транспорта. Пробелика в отеле развитая и просторная. Персонал теплый и доброжелательный.",Фитнес-центр отсутствует. Кафе и рестораны в отеле были достаточно дорогими. Естественное освещение в номере было маловато.,8,POS
Generator Berlin Alexanderplatz,Berlin,Russian,English(Italian),"Отель Generator Berlin Alexanderplatz в Берлине просто незабываем! Комфортабельные номера с панорамными видами на город. Вкусные завтраки, состоящие из множества блюд. Внимательный и дружелюбный персонал готов по максимуму помочь во всех вопросах. Отель находится близко ко всем достопримечательностям и менее чем в 5 минутах ходьбы от станции метро.","Очень шумно в коридорах в ночное время, и не было холодильника в номере.",8,POS
Generator Berlin Alexanderplatz,Berlin,Russian,English(Russian),"Столица города буквально в шаговой доступности. Размер номера довольно удобный, все чисто, есть кондиционер, шкаф для одежды. Полотенца постоянно свежие, ванна чистая.",nan,8,POS
Generator Berlin Alexanderplatz,Berlin,Russian,German,"Комфортный номер, доступное расположение и вежливый персонал. Чистота была на высшем уровне. Отличное место для проживания в Берлине, рекомендую!",NaN,9,POS
Generator Berlin Alexanderplatz,Berlin,Russian,English(Spanish),"Отель находится в хорошем месте, в центре Берлина, что создает удобства для прогулок.","Общий стандарт чистоты отеля оставляет желать лучшего. Лифт запахивает цигарами, а каждый вечер в баре было очень шумно. Персонал показался не совсем доброжелательным и ответил на вопросы с невниманием.",3,NEG
Generator Berlin Alexanderplatz,Berlin,Russian,English(Korean),"Отель находится в удобном месте, недалеко от основных достопримечательностей города","Наш номер был грязным при заезде, пыль была повсюду, включая пол и мебель. Постельное белье показалось мне не слишком чистым. Также в номере было очень шумно за счет соседних номеров и улицы. Ванная комната нуждается в ремонте, так как видимые следы износа были везде. Кроме того, на протяжении всего нашего пребывания интернет работал очень плохо, постоянно отключался. Наконец, персонал отеля не был достаточно дружелюбным и гостеприимным. Я бы больше не остался здесь и не советовал бы другим",3,NEG
Generator Berlin Alexanderplatz,Berlin,Russian,English(Turkish),"Отличное местоположение отеля, непосредственно рядом с александрплац. Корпус отеля новый и красивый.","Уровень сервиса оставляет желать лучшего. Персонал не очень лиюбезный и вежливый. Очереди на ресепшн сильно задерживают, так как сотрудники не спешат. Номера крайне маленькие и почти нет пространства для багажа. Если вы хотите отдыхать с комфортом, это невероятно вам подойдет.",3,NEG
Generator Berlin Alexanderplatz,Berlin,Russian,English(Romanian),"Расположение хорошее, в шаговой доступности до основных достопримечательностей. Вход в метро рядом с отелем.","Номера довольно грязные и шумные, очень тонкие стены - слышно всё, что происходит в соседних комнатах. Мебель старая, постельное белье с пятнами. Обслуживающий персонал не был дружелюбным и внимательным. В ванных комнатах не хватает туалетных принадлежностей.",3,NEG
Generator Berlin Alexanderplatz,Berlin,Russian,English(Korean),nan,"Отель Генератор Берлин Александерплатц вызывает разочарование. Персонал был груб, комната - грязная, а моего коллегу красные биты как-то опередили. И все это для слишком высокой цены.",2,NEG
Generator Berlin Alexanderplatz,Berlin,Russian,English(Korean),nan,"Комнаты были грязными, а обслуживание оставляло желать лучшего. Уровень шума от улицы был высоким, что сильно мешало отдыху.",3,NEG
Generator Berlin Alexanderplatz,Berlin,Russian,English(Chinese),"Отель находится в центре города, рядом с прекрасным Александерплатц.","В первую очередь бросает в глаза отсутствие личного подхода и недостаточность гигиены. Номера были грязными и вещи были предоставлены в плохом состоянии. В Меня был ощущение, что я пребывал в общежитии, а не в отеле. Обслуживание также оставляет желать лучшего - персонал воспринимал любые просьбы и пожелания с явным досадой. Я не могу поручить их обслуживание.",2,NEG
Generator Berlin Alexanderplatz,Berlin,Russian,Romanian,"Отличное расположение, очень близко до станции метро. ^Есть кафе, где можно покушать - цены средние.","Двухместный номер оказался очень пыльным, хоускиипинг явно не справляется с его уборкой. Кондиционер не работал. Не нашли приборы для курения, чувствовали запах сигарет. Очень мало натяжения в помещении, включив ванной комнаты. Данный отель я не могу рекомендовать даже самым неискушенным туристам.",3,NEG
Generator Berlin Alexanderplatz,Berlin,Russian,English(Chinese),"Расположение отеля является хорошим, оно рядом с станцией метро, легко добраться до центра города.","Неприятно удивил уровень чистоты, номера были грязные и похоже после прошлых гостей не убирали. Жесткое обращение персоналом, непрофессионализм и невнимательность к решению проблем. Завтрак был очень скромный.",3,NEG
Riu Plaza Berlin,Berlin,Russian,English(French),"Очень удобное расположение, прекрасное обслуживание персонала, комфортабельные и чистые номера.","Ванная комната могла быть чуть больше, но это маленький недостаток перед остальными преимуществами отеля.",8,POS
